Zip,state,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh)
96781,HI,HIMS,1163.065
96782,HI,HIOA,1586.947
96783,HI,HIMS,1163.065
96784,HI,HIMS,1163.065
96785,HI,HIMS,1163.065
96786,HI,HIOA,1586.947
96788,HI,HIMS,1163.065
96789,HI,HIOA,1586.947
96790,HI,HIMS,1163.065
96791,HI,HIOA,1586.947
96792,HI,HIOA,1586.947
96793,HI,HIMS,1163.065
96795,HI,HIOA,1586.947
96796,HI,HIMS,1163.065
96797,HI,HIOA,1586.947
96801,HI,HIOA,1586.947
96802,HI,HIOA,1586.947
96803,HI,HIOA,1586.947
96804,HI,HIOA,1586.947
96805,HI,HIOA,1586.947
96806,HI,HIOA,1586.947
96807,HI,HIOA,1586.947
96808,HI,HIOA,1586.947
96809,HI,HIOA,1586.947
96810,HI,HIOA,1586.947
96811,HI,HIOA,1586.947
96812,HI,HIOA,1586.947
96813,HI,HIOA,1586.947
96814,HI,HIOA,1586.947
96815,HI,HIOA,1586.947
96816,HI,HIOA,1586.947
96817,HI,HIOA,1586.947
96818,HI,HIOA,1586.947
96819,HI,HIOA,1586.947
96820,HI,HIOA,1586.947
96821,HI,HIOA,1586.947
96822,HI,HIOA,1586.947
96823,HI,HIOA,1586.947
96824,HI,HIOA,1586.947
96825,HI,HIOA,1586.947
96826,HI,HIOA,1586.947
96827,HI,HIOA,1586.947
96828,HI,HIOA,1586.947
96830,HI,HIOA,1586.947
96836,HI,HIOA,1586.947
96837,HI,HIOA,1586.947
96838,HI,HIOA,1586.947
96839,HI,HIOA,1586.947
96840,HI,HIOA,1586.947
96841,HI,HIOA,1586.947
96843,HI,HIOA,1586.947
96844,HI,HIOA,1586.947
96846,HI,HIOA,1586.947
96847,HI,HIOA,1586.947
96848,HI,HIOA,1586.947
96849,HI,HIOA,1586.947
96850,HI,HIOA,1586.947
96853,HI,HIOA,1586.947
96854,HI,HIOA,1586.947
96857,HI,HIOA,1586.947
96858,HI,HIOA,1586.947
96859,HI,HIOA,1586.947
96860,HI,HIOA,1586.947
96861,HI,HIOA,1586.947
96863,HI,HIOA,1586.947
96898,HI,HIOA,1586.947
97001,OR,NWPP,605.872
97002,OR,NWPP,605.872
97003,OR,NWPP,605.872
97004,OR,NWPP,605.872
97005,OR,NWPP,605.872
97006,OR,NWPP,605.872
97007,OR,NWPP,605.872
97008,OR,NWPP,605.872
97009,OR,NWPP,605.872
97010,OR,NWPP,605.872
97011,OR,NWPP,605.872
97013,OR,NWPP,605.872
97014,OR,NWPP,605.872
97015,OR,NWPP,605.872
97016,OR,NWPP,605.872
97017,OR,NWPP,605.872
97018,OR,NWPP,605.872
97019,OR,NWPP,605.872
97020,OR,NWPP,605.872
97021,OR,NWPP,605.872
97022,OR,NWPP,605.872
97023,OR,NWPP,605.872
97024,OR,NWPP,605.872
97026,OR,NWPP,605.872
97027,OR,NWPP,605.872
97028,OR,NWPP,605.872
97029,OR,NWPP,605.872
97030,OR,NWPP,605.872
97031,OR,NWPP,605.872
97032,OR,NWPP,605.872
97033,OR,NWPP,605.872
97034,OR,NWPP,605.872
97035,OR,NWPP,605.872
97036,OR,NWPP,605.872
97037,OR,NWPP,605.872
97038,OR,NWPP,605.872
97039,OR,NWPP,605.872
97040,OR,NWPP,605.872
97041,OR,NWPP,605.872
97042,OR,NWPP,605.872
97044,OR,NWPP,605.872
97045,OR,NWPP,605.872
97048,OR,NWPP,605.872
97049,OR,NWPP,605.872
97050,OR,NWPP,605.872
97051,OR,NWPP,605.872
97053,OR,NWPP,605.872
97054,OR,NWPP,605.872
97055,OR,NWPP,605.872
97056,OR,NWPP,605.872
97057,OR,NWPP,605.872
97058,OR,NWPP,605.872
97060,OR,NWPP,605.872
97062,OR,NWPP,605.872
97063,OR,NWPP,605.872
97064,OR,NWPP,605.872
97065,OR,NWPP,605.872
97067,OR,NWPP,605.872
97068,OR,NWPP,605.872
97070,OR,NWPP,605.872
97071,OR,NWPP,605.872
97075,OR,NWPP,605.872
97076,OR,NWPP,605.872
97077,OR,NWPP,605.872
97078,OR,NWPP,605.872
97080,OR,NWPP,605.872
97086,OR,NWPP,605.872
97089,OR,NWPP,605.872
97101,OR,NWPP,605.872
97102,OR,NWPP,605.872
97103,OR,NWPP,605.872
97106,OR,NWPP,605.872
97107,OR,NWPP,605.872
97108,OR,NWPP,605.872
97109,OR,NWPP,605.872
97110,OR,NWPP,605.872
97111,OR,NWPP,605.872
97112,OR,NWPP,605.872
97113,OR,NWPP,605.872
97114,OR,NWPP,605.872
97115,OR,NWPP,605.872
97116,OR,NWPP,605.872
97117,OR,NWPP,605.872
97118,OR,NWPP,605.872
97119,OR,NWPP,605.872
97121,OR,NWPP,605.872
97122,OR,NWPP,605.872
97123,OR,NWPP,605.872
97124,OR,NWPP,605.872
97125,OR,NWPP,605.872
97127,OR,NWPP,605.872
97128,OR,NWPP,605.872
97130,OR,NWPP,605.872
97131,OR,NWPP,605.872
97132,OR,NWPP,605.872
97133,OR,NWPP,605.872
97134,OR,NWPP,605.872
97135,OR,NWPP,605.872
97136,OR,NWPP,605.872
97137,OR,NWPP,605.872
97138,OR,NWPP,605.872
97140,OR,NWPP,605.872
97141,OR,NWPP,605.872
97143,OR,NWPP,605.872
97144,OR,NWPP,605.872
97145,OR,NWPP,605.872
97146,OR,NWPP,605.872
97147,OR,NWPP,605.872
97148,OR,NWPP,605.872
97149,OR,NWPP,605.872
97201,OR,NWPP,605.872
97202,OR,NWPP,605.872
97203,OR,NWPP,605.872
97204,OR,NWPP,605.872
97205,OR,NWPP,605.872
97206,OR,NWPP,605.872
97207,OR,NWPP,605.872
97208,OR,NWPP,605.872
97209,OR,NWPP,605.872
97210,OR,NWPP,605.872
97211,OR,NWPP,605.872
97212,OR,NWPP,605.872
97213,OR,NWPP,605.872
97214,OR,NWPP,605.872
97215,OR,NWPP,605.872
97216,OR,NWPP,605.872
97217,OR,NWPP,605.872
97218,OR,NWPP,605.872
97219,OR,NWPP,605.872
97220,OR,NWPP,605.872
97221,OR,NWPP,605.872
97222,OR,NWPP,605.872
97223,OR,NWPP,605.872
97224,OR,NWPP,605.872
97225,OR,NWPP,605.872
97227,OR,NWPP,605.872
97228,OR,NWPP,605.872
97229,OR,NWPP,605.872
97230,OR,NWPP,605.872
97231,OR,NWPP,605.872
97232,OR,NWPP,605.872
97233,OR,NWPP,605.872
97236,OR,NWPP,605.872
97238,OR,NWPP,605.872
97239,OR,NWPP,605.872
97240,OR,NWPP,605.872
97242,OR,NWPP,605.872
97256,OR,NWPP,605.872
97258,OR,NWPP,605.872
97266,OR,NWPP,605.872
97267,OR,NWPP,605.872
97268,OR,NWPP,605.872
97269,OR,NWPP,605.872
97280,OR,NWPP,605.872
97281,OR,NWPP,605.872
97282,OR,NWPP,605.872
97283,OR,NWPP,605.872
97286,OR,NWPP,605.872
97290,OR,NWPP,605.872
97291,OR,NWPP,605.872
97292,OR,NWPP,605.872
97293,OR,NWPP,605.872
97294,OR,NWPP,605.872
97296,OR,NWPP,605.872
97298,OR,NWPP,605.872
97299,OR,NWPP,605.872
97301,OR,NWPP,605.872
97302,OR,NWPP,605.872
97303,OR,NWPP,605.872
97304,OR,NWPP,605.872
97305,OR,NWPP,605.872
97306,OR,NWPP,605.872
97307,OR,NWPP,605.872
97308,OR,NWPP,605.872
97309,OR,NWPP,605.872
97310,OR,NWPP,605.872
97311,OR,NWPP,605.872
97312,OR,NWPP,605.872
97314,OR,NWPP,605.872
97317,OR,NWPP,605.872
97321,OR,NWPP,605.872
97322,OR,NWPP,605.872
97324,OR,NWPP,605.872
97325,OR,NWPP,605.872
97326,OR,NWPP,605.872
97327,OR,NWPP,605.872
97329,OR,NWPP,605.872
97330,OR,NWPP,605.872
97331,OR,NWPP,605.872
97333,OR,NWPP,605.872
97335,OR,NWPP,605.872
97336,OR,NWPP,605.872
97338,OR,NWPP,605.872
97339,OR,NWPP,605.872
97341,OR,NWPP,605.872
97342,OR,NWPP,605.872
97343,OR,NWPP,605.872
97344,OR,NWPP,605.872
97345,OR,NWPP,605.872
97346,OR,NWPP,605.872
97347,OR,NWPP,605.872
97348,OR,NWPP,605.872
97350,OR,NWPP,605.872
97351,OR,NWPP,605.872
97352,OR,NWPP,605.872
97355,OR,NWPP,605.872
97357,OR,NWPP,605.872
97358,OR,NWPP,605.872
97360,OR,NWPP,605.872
97361,OR,NWPP,605.872
97362,OR,NWPP,605.872
97364,OR,NWPP,605.872
97365,OR,NWPP,605.872
97366,OR,NWPP,605.872
97367,OR,NWPP,605.872
97368,OR,NWPP,605.872
97369,OR,NWPP,605.872
97370,OR,NWPP,605.872
97371,OR,NWPP,605.872
97373,OR,NWPP,605.872
97374,OR,NWPP,605.872
97375,OR,NWPP,605.872
97376,OR,NWPP,605.872
97377,OR,NWPP,605.872
97378,OR,NWPP,605.872
97380,OR,NWPP,605.872
97381,OR,NWPP,605.872
97383,OR,NWPP,605.872
97384,OR,NWPP,605.872
97385,OR,NWPP,605.872
97386,OR,NWPP,605.872
97388,OR,NWPP,605.872
97389,OR,NWPP,605.872
97390,OR,NWPP,605.872
97391,OR,NWPP,605.872
97392,OR,NWPP,605.872
97394,OR,NWPP,605.872
97396,OR,NWPP,605.872
97401,OR,NWPP,605.872
97402,OR,NWPP,605.872
97403,OR,NWPP,605.872
97404,OR,NWPP,605.872
97405,OR,NWPP,605.872
97406,OR,NWPP,605.872
97407,OR,NWPP,605.872
97408,OR,NWPP,605.872
97409,OR,NWPP,605.872
97410,OR,NWPP,605.872
97411,OR,NWPP,605.872
97412,OR,NWPP,605.872
97413,OR,NWPP,605.872
97414,OR,NWPP,605.872
97415,OR,NWPP,605.872
97416,OR,NWPP,605.872
97417,OR,NWPP,605.872
97419,OR,NWPP,605.872
97420,OR,NWPP,605.872
97423,OR,NWPP,605.872
97424,OR,NWPP,605.872
97426,OR,NWPP,605.872
97427,OR,NWPP,605.872
97429,OR,NWPP,605.872
97430,OR,NWPP,605.872
97431,OR,NWPP,605.872
97432,OR,NWPP,605.872
97434,OR,NWPP,605.872
97435,OR,NWPP,605.872
97436,OR,NWPP,605.872
97437,OR,NWPP,605.872
97438,OR,NWPP,605.872
97439,OR,NWPP,605.872
97440,OR,NWPP,605.872
97441,OR,NWPP,605.872
97442,OR,NWPP,605.872
97443,OR,NWPP,605.872
97444,OR,NWPP,605.872
97446,OR,NWPP,605.872
97447,OR,NWPP,605.872
97448,OR,NWPP,605.872
97449,OR,NWPP,605.872
97450,OR,NWPP,605.872
97451,OR,NWPP,605.872
97452,OR,NWPP,605.872
97453,OR,NWPP,605.872
97454,OR,NWPP,605.872
97455,OR,NWPP,605.872
97456,OR,NWPP,605.872
97457,OR,NWPP,605.872
97458,OR,NWPP,605.872
97459,OR,NWPP,605.872
97461,OR,NWPP,605.872
97462,OR,NWPP,605.872
97463,OR,NWPP,605.872
97464,OR,NWPP,605.872
97465,OR,NWPP,605.872
97466,OR,NWPP,605.872
97467,OR,NWPP,605.872
97469,OR,NWPP,605.872
97470,OR,NWPP,605.872
97471,OR,NWPP,605.872
97473,OR,NWPP,605.872
97475,OR,NWPP,605.872
97476,OR,NWPP,605.872
97477,OR,NWPP,605.872
97478,OR,NWPP,605.872
97479,OR,NWPP,605.872
97480,OR,NWPP,605.872
97481,OR,NWPP,605.872
97482,OR,NWPP,605.872
97484,OR,NWPP,605.872
97486,OR,NWPP,605.872
97487,OR,NWPP,605.872
97488,OR,NWPP,605.872
97489,OR,NWPP,605.872
97490,OR,NWPP,605.872
97491,OR,NWPP,605.872
97492,OR,NWPP,605.872
97493,OR,NWPP,605.872
97494,OR,NWPP,605.872
97495,OR,NWPP,605.872
97496,OR,NWPP,605.872
97497,OR,NWPP,605.872
97498,OR,NWPP,605.872
97499,OR,NWPP,605.872
97501,OR,NWPP,605.872
97502,OR,NWPP,605.872
97503,OR,NWPP,605.872
97504,OR,NWPP,605.872
97520,OR,NWPP,605.872
97522,OR,NWPP,605.872
97523,OR,NWPP,605.872
97524,OR,NWPP,605.872
97525,OR,NWPP,605.872
97526,OR,NWPP,605.872
97527,OR,NWPP,605.872
97528,OR,NWPP,605.872
97530,OR,NWPP,605.872
97531,OR,NWPP,605.872
97532,OR,NWPP,605.872
97533,OR,NWPP,605.872
97534,OR,NWPP,605.872
97535,OR,NWPP,605.872
97536,OR,NWPP,605.872
97537,OR,NWPP,605.872
97538,OR,NWPP,605.872
97539,OR,NWPP,605.872
97540,OR,NWPP,605.872
97541,OR,NWPP,605.872
97543,OR,NWPP,605.872
97544,OR,NWPP,605.872
97601,OR,NWPP,605.872
97602,OR,NWPP,605.872
97603,OR,NWPP,605.872
97604,OR,NWPP,605.872
97620,OR,NWPP,605.872
97621,OR,NWPP,605.872
97622,OR,NWPP,605.872
97623,OR,NWPP,605.872
97624,OR,NWPP,605.872
97625,OR,NWPP,605.872
97626,OR,NWPP,605.872
97627,OR,NWPP,605.872
97630,OR,NWPP,605.872
97632,OR,NWPP,605.872
97633,OR,NWPP,605.872
97634,OR,NWPP,605.872
97635,CA,NWPP,605.872
97636,OR,NWPP,605.872
97637,OR,NWPP,605.872
97638,OR,NWPP,605.872
97639,OR,NWPP,605.872
97640,OR,NWPP,605.872
97641,OR,NWPP,605.872
97701,OR,NWPP,605.872
97702,OR,NWPP,605.872
97703,OR,NWPP,605.872
97707,OR,NWPP,605.872
97708,OR,NWPP,605.872
97709,OR,NWPP,605.872
97710,OR,NWPP,605.872
97711,OR,NWPP,605.872
97712,OR,NWPP,605.872
97720,OR,NWPP,605.872
97721,OR,NWPP,605.872
97722,OR,NWPP,605.872
97730,OR,NWPP,605.872
97731,OR,NWPP,605.872
97732,OR,NWPP,605.872
97733,OR,NWPP,605.872
97734,OR,NWPP,605.872
97735,OR,NWPP,605.872
97736,OR,NWPP,605.872
97737,OR,NWPP,605.872
97738,OR,NWPP,605.872
97739,OR,NWPP,605.872
97741,OR,NWPP,605.872
97750,OR,NWPP,605.872
97751,OR,NWPP,605.872
97752,OR,NWPP,605.872
97753,OR,NWPP,605.872
97754,OR,NWPP,605.872
97756,OR,NWPP,605.872
97758,OR,NWPP,605.872
97759,OR,NWPP,605.872
97760,OR,NWPP,605.872
97761,OR,NWPP,605.872
97801,OR,NWPP,605.872
97810,OR,NWPP,605.872
97812,OR,NWPP,605.872
97813,OR,NWPP,605.872
97814,OR,NWPP,605.872
97817,OR,NWPP,605.872
97818,OR,NWPP,605.872
97819,OR,NWPP,605.872
97820,OR,NWPP,605.872
97823,OR,NWPP,605.872
97824,OR,NWPP,605.872
97825,OR,NWPP,605.872
97826,OR,NWPP,605.872
97827,OR,NWPP,605.872
97828,OR,NWPP,605.872
97830,OR,NWPP,605.872
97833,OR,NWPP,605.872
97834,OR,NWPP,605.872
97835,OR,NWPP,605.872
97836,OR,NWPP,605.872
97837,OR,NWPP,605.872
97838,OR,NWPP,605.872
97839,OR,NWPP,605.872
97840,OR,NWPP,605.872
97841,OR,NWPP,605.872
97842,OR,NWPP,605.872
97843,OR,NWPP,605.872
97844,OR,NWPP,605.872
97845,OR,NWPP,605.872
97846,OR,NWPP,605.872
97848,OR,NWPP,605.872
97850,OR,NWPP,605.872
97856,OR,NWPP,605.872
97857,OR,NWPP,605.872
97859,OR,NWPP,605.872
97861,OR,NWPP,605.872
97862,OR,NWPP,605.872
97864,OR,NWPP,605.872
97865,OR,NWPP,605.872
97867,OR,NWPP,605.872
97868,OR,NWPP,605.872
97869,OR,NWPP,605.872
97870,OR,NWPP,605.872
97873,OR,NWPP,605.872
97874,OR,NWPP,605.872
97875,OR,NWPP,605.872
97876,OR,NWPP,605.872
97877,OR,NWPP,605.872
97880,OR,NWPP,605.872
97882,OR,NWPP,605.872
97883,OR,NWPP,605.872
97884,OR,NWPP,605.872
97885,OR,NWPP,605.872
97886,OR,NWPP,605.872
97901,OR,NWPP,605.872
97902,OR,NWPP,605.872
97903,OR,NWPP,605.872
97904,OR,NWPP,605.872
97905,OR,NWPP,605.872
97906,OR,NWPP,605.872
97907,OR,NWPP,605.872
97908,OR,NWPP,605.872
97909,OR,NWPP,605.872
97910,OR,NWPP,605.872
97911,OR,NWPP,605.872
97913,OR,NWPP,605.872
97914,OR,NWPP,605.872
97917,OR,NWPP,605.872
97918,OR,NWPP,605.872
97920,OR,NWPP,605.872
98001,WA,NWPP,605.872
98002,WA,NWPP,605.872
98003,WA,NWPP,605.872
98004,WA,NWPP,605.872
98005,WA,NWPP,605.872
98006,WA,NWPP,605.872
98007,WA,NWPP,605.872
98008,WA,NWPP,605.872
98009,WA,NWPP,605.872
98010,WA,NWPP,605.872
98011,WA,NWPP,605.872
98012,WA,NWPP,605.872
98013,WA,NWPP,605.872
98014,WA,NWPP,605.872
98015,WA,NWPP,605.872
98019,WA,NWPP,605.872
98020,WA,NWPP,605.872
98021,WA,NWPP,605.872
98022,WA,NWPP,605.872
98023,WA,NWPP,605.872
98024,WA,NWPP,605.872
98025,WA,NWPP,605.872
98026,WA,NWPP,605.872
98027,WA,NWPP,605.872
98028,WA,NWPP,605.872
98029,WA,NWPP,605.872
98030,WA,NWPP,605.872
98031,WA,NWPP,605.872
98032,WA,NWPP,605.872
98033,WA,NWPP,605.872
98034,WA,NWPP,605.872
98035,WA,NWPP,605.872
98036,WA,NWPP,605.872
98037,WA,NWPP,605.872
98038,WA,NWPP,605.872
98039,WA,NWPP,605.872
98040,WA,NWPP,605.872
98041,WA,NWPP,605.872
98042,WA,NWPP,605.872
98043,WA,NWPP,605.872
98045,WA,NWPP,605.872
98046,WA,NWPP,605.872
98047,WA,NWPP,605.872
98050,WA,NWPP,605.872
98051,WA,NWPP,605.872
98052,WA,NWPP,605.872
98053,WA,NWPP,605.872
98054,WA,NWPP,605.872
98055,WA,NWPP,605.872
98056,WA,NWPP,605.872
98057,WA,NWPP,605.872
98058,WA,NWPP,605.872
98059,WA,NWPP,605.872
98061,WA,NWPP,605.872
98062,WA,NWPP,605.872
98063,WA,NWPP,605.872
98064,WA,NWPP,605.872
98065,WA,NWPP,605.872
98068,WA,NWPP,605.872
98070,WA,NWPP,605.872
98071,WA,NWPP,605.872
98072,WA,NWPP,605.872
98073,WA,NWPP,605.872
98074,WA,NWPP,605.872
98075,WA,NWPP,605.872
98077,WA,NWPP,605.872
98082,WA,NWPP,605.872
98083,WA,NWPP,605.872
98087,WA,NWPP,605.872
98089,WA,NWPP,605.872
98092,WA,NWPP,605.872
98093,WA,NWPP,605.872
98101,WA,NWPP,605.872
98102,WA,NWPP,605.872
98103,WA,NWPP,605.872
98104,WA,NWPP,605.872
98105,WA,NWPP,605.872
98106,WA,NWPP,605.872
98107,WA,NWPP,605.872
98108,WA,NWPP,605.872
98109,WA,NWPP,605.872
98110,WA,NWPP,605.872
98111,WA,NWPP,605.872
98112,WA,NWPP,605.872
98113,WA,NWPP,605.872
98114,WA,NWPP,605.872
98115,WA,NWPP,605.872
98116,WA,NWPP,605.872
98117,WA,NWPP,605.872
98118,WA,NWPP,605.872
98119,WA,NWPP,605.872
98121,WA,NWPP,605.872
98122,WA,NWPP,605.872
98124,WA,NWPP,605.872
98125,WA,NWPP,605.872
98126,WA,NWPP,605.872
98127,WA,NWPP,605.872
98129,WA,NWPP,605.872
98131,WA,NWPP,605.872
98132,WA,NWPP,605.872
98133,WA,NWPP,605.872
98134,WA,NWPP,605.872
98136,WA,NWPP,605.872
98138,WA,NWPP,605.872
98139,WA,NWPP,605.872
98141,WA,NWPP,605.872
98144,WA,NWPP,605.872
98145,WA,NWPP,605.872
98146,WA,NWPP,605.872
98148,WA,NWPP,605.872
98154,WA,NWPP,605.872
98155,WA,NWPP,605.872
98158,WA,NWPP,605.872
98160,WA,NWPP,605.872
98161,WA,NWPP,605.872
98164,WA,NWPP,605.872
98165,WA,NWPP,605.872
98166,WA,NWPP,605.872
98168,WA,NWPP,605.872
98170,WA,NWPP,605.872
98171,WA,NWPP,605.872
98174,WA,NWPP,605.872
98175,WA,NWPP,605.872
98177,WA,NWPP,605.872
98178,WA,NWPP,605.872
98181,WA,NWPP,605.872
98184,WA,NWPP,605.872
98185,WA,NWPP,605.872
98188,WA,NWPP,605.872
98189,WA,NWPP,605.872
98190,WA,NWPP,605.872
98191,WA,NWPP,605.872
98194,WA,NWPP,605.872
98195,WA,NWPP,605.872
98198,WA,NWPP,605.872
98199,WA,NWPP,605.872
98201,WA,NWPP,605.872
98203,WA,NWPP,605.872
98204,WA,NWPP,605.872
98205,WA,NWPP,605.872
98206,WA,NWPP,605.872
98207,WA,NWPP,605.872
98208,WA,NWPP,605.872
98213,WA,NWPP,605.872
98220,WA,NWPP,605.872
98221,WA,NWPP,605.872
98222,WA,NWPP,605.872
98223,WA,NWPP,605.872
98224,WA,NWPP,605.872
98225,WA,NWPP,605.872
98226,WA,NWPP,605.872
98227,WA,NWPP,605.872
98228,WA,NWPP,605.872
98229,WA,NWPP,605.872
98230,WA,NWPP,605.872
98231,WA,NWPP,605.872
98232,WA,NWPP,605.872
98233,WA,NWPP,605.872
98235,WA,NWPP,605.872
98236,WA,NWPP,605.872
98237,WA,NWPP,605.872
98238,WA,NWPP,605.872
98239,WA,NWPP,605.872
98240,WA,NWPP,605.872
98241,WA,NWPP,605.872
98243,WA,NWPP,605.872
98244,WA,NWPP,605.872
98245,WA,NWPP,605.872
98247,WA,NWPP,605.872
98248,WA,NWPP,605.872
98249,WA,NWPP,605.872
98250,WA,NWPP,605.872
98251,WA,NWPP,605.872
98252,WA,NWPP,605.872
98253,WA,NWPP,605.872
98255,WA,NWPP,605.872
98256,WA,NWPP,605.872
98257,WA,NWPP,605.872
98258,WA,NWPP,605.872
98259,WA,NWPP,605.872
98260,WA,NWPP,605.872
98261,WA,NWPP,605.872
98262,WA,NWPP,605.872
98263,WA,NWPP,605.872
98264,WA,NWPP,605.872
98266,WA,NWPP,605.872
98267,WA,NWPP,605.872
98270,WA,NWPP,605.872
98271,WA,NWPP,605.872
98272,WA,NWPP,605.872
98273,WA,NWPP,605.872
98274,WA,NWPP,605.872
98275,WA,NWPP,605.872
98276,WA,NWPP,605.872
98277,WA,NWPP,605.872
98278,WA,NWPP,605.872
98279,WA,NWPP,605.872
98280,WA,NWPP,605.872
98281,WA,NWPP,605.872
98282,WA,NWPP,605.872
98283,WA,NWPP,605.872
98284,WA,NWPP,605.872
98286,WA,NWPP,605.872
98287,WA,NWPP,605.872
98288,WA,NWPP,605.872
98290,WA,NWPP,605.872
98291,WA,NWPP,605.872
98292,WA,NWPP,605.872
98293,WA,NWPP,605.872
98294,WA,NWPP,605.872
98295,WA,NWPP,605.872
98296,WA,NWPP,605.872
98297,WA,NWPP,605.872
98303,WA,NWPP,605.872
98304,WA,NWPP,605.872
98305,WA,NWPP,605.872
98310,WA,NWPP,605.872
98311,WA,NWPP,605.872
98312,WA,NWPP,605.872
98314,WA,NWPP,605.872
98315,WA,NWPP,605.872
98320,WA,NWPP,605.872
98321,WA,NWPP,605.872
98322,WA,NWPP,605.872
98323,WA,NWPP,605.872
98324,WA,NWPP,605.872
98325,WA,NWPP,605.872
98326,WA,NWPP,605.872
98327,WA,NWPP,605.872
98328,WA,NWPP,605.872
98329,WA,NWPP,605.872
98330,WA,NWPP,605.872
98331,WA,NWPP,605.872
98332,WA,NWPP,605.872
98333,WA,NWPP,605.872
98335,WA,NWPP,605.872
98336,WA,NWPP,605.872
98337,WA,NWPP,605.872
98338,WA,NWPP,605.872
98339,WA,NWPP,605.872
98340,WA,NWPP,605.872
98342,WA,NWPP,605.872
98343,WA,NWPP,605.872
98344,WA,NWPP,605.872
98345,WA,NWPP,605.872
98346,WA,NWPP,605.872
98348,WA,NWPP,605.872
98349,WA,NWPP,605.872
98350,WA,NWPP,605.872
98351,WA,NWPP,605.872
98352,WA,NWPP,605.872
98353,WA,NWPP,605.872
98354,WA,NWPP,605.872
98355,WA,NWPP,605.872
98356,WA,NWPP,605.872
98357,WA,NWPP,605.872
98358,WA,NWPP,605.872
98359,WA,NWPP,605.872
98360,WA,NWPP,605.872
98361,WA,NWPP,605.872
98362,WA,NWPP,605.872
98363,WA,NWPP,605.872
98364,WA,NWPP,605.872
98365,WA,NWPP,605.872
98366,WA,NWPP,605.872
98367,WA,NWPP,605.872
98368,WA,NWPP,605.872
98370,WA,NWPP,605.872
98371,WA,NWPP,605.872
98372,WA,NWPP,605.872
98373,WA,NWPP,605.872
98374,WA,NWPP,605.872
98375,WA,NWPP,605.872
98376,WA,NWPP,605.872
98377,WA,NWPP,605.872
98378,WA,NWPP,605.872
98380,WA,NWPP,605.872
98381,WA,NWPP,605.872
98382,WA,NWPP,605.872
98383,WA,NWPP,605.872
98384,WA,NWPP,605.872
98385,WA,NWPP,605.872
98386,WA,NWPP,605.872
98387,WA,NWPP,605.872
98388,WA,NWPP,605.872
98390,WA,NWPP,605.872
98391,WA,NWPP,605.872
98392,WA,NWPP,605.872
98393,WA,NWPP,605.872
98394,WA,NWPP,605.872
98395,WA,NWPP,605.872
98396,WA,NWPP,605.872
98397,WA,NWPP,605.872
98398,WA,NWPP,605.872
98401,WA,NWPP,605.872
98402,WA,NWPP,605.872
98403,WA,NWPP,605.872
98404,WA,NWPP,605.872
98405,WA,NWPP,605.872
98406,WA,NWPP,605.872
98407,WA,NWPP,605.872
98408,WA,NWPP,605.872
98409,WA,NWPP,605.872
98411,WA,NWPP,605.872
98412,WA,NWPP,605.872
98413,WA,NWPP,605.872
98415,WA,NWPP,605.872
98416,WA,NWPP,605.872
98417,WA,NWPP,605.872
98418,WA,NWPP,605.872
98419,WA,NWPP,605.872
98421,WA,NWPP,605.872
98422,WA,NWPP,605.872
98424,WA,NWPP,605.872
98430,WA,NWPP,605.872
98431,WA,NWPP,605.872
98433,WA,NWPP,605.872
98438,WA,NWPP,605.872
98439,WA,NWPP,605.872
98442,WA,NWPP,605.872
98443,WA,NWPP,605.872
98444,WA,NWPP,605.872
98445,WA,NWPP,605.872
98446,WA,NWPP,605.872
98447,WA,NWPP,605.872
98448,WA,NWPP,605.872
98464,WA,NWPP,605.872
98465,WA,NWPP,605.872
98466,WA,NWPP,605.872
98467,WA,NWPP,605.872
98471,WA,NWPP,605.872
98481,WA,NWPP,605.872
98490,WA,NWPP,605.872
98492,WA,NWPP,605.872
98493,WA,NWPP,605.872
98496,WA,NWPP,605.872
98497,WA,NWPP,605.872
98498,WA,NWPP,605.872
98499,WA,NWPP,605.872
98501,WA,NWPP,605.872
98502,WA,NWPP,605.872
98503,WA,NWPP,605.872
98504,WA,NWPP,605.872
98505,WA,NWPP,605.872
98506,WA,NWPP,605.872
98507,WA,NWPP,605.872
98508,WA,NWPP,605.872
98509,WA,NWPP,605.872
98511,WA,NWPP,605.872
98512,WA,NWPP,605.872
98513,WA,NWPP,605.872
98516,WA,NWPP,605.872
98520,WA,NWPP,605.872
98522,WA,NWPP,605.872
98524,WA,NWPP,605.872
98526,WA,NWPP,605.872
98527,WA,NWPP,605.872
98528,WA,NWPP,605.872
98530,WA,NWPP,605.872
98531,WA,NWPP,605.872
98532,WA,NWPP,605.872
98533,WA,NWPP,605.872
98535,WA,NWPP,605.872
98536,WA,NWPP,605.872
98537,WA,NWPP,605.872
98538,WA,NWPP,605.872
98539,WA,NWPP,605.872
98540,WA,NWPP,605.872
98541,WA,NWPP,605.872
98542,WA,NWPP,605.872
98544,WA,NWPP,605.872
98546,WA,NWPP,605.872
98547,WA,NWPP,605.872
98548,WA,NWPP,605.872
98550,WA,NWPP,605.872
98552,WA,NWPP,605.872
98554,WA,NWPP,605.872
98555,WA,NWPP,605.872
98556,WA,NWPP,605.872
98557,WA,NWPP,605.872
98558,WA,NWPP,605.872
98559,WA,NWPP,605.872
98560,WA,NWPP,605.872
98561,WA,NWPP,605.872
